MMSI, LAT, LON, SPEED, COURSE, STATUS, TIMESTAMP
111224102,42.904730,-10.006710,1410,358,97,2016-02-18T17:42:28
111224102,42.956280,-10.012870,1390,355,97,2016-02-18T17:43:48
111224102,42.982880,-10.015920,1410,355,97,2016-02-18T17:44:30
111224102,43.034970,-10.022600,1420,354,97,2016-02-18T17:45:48
111224102,43.155030,-10.034690,1430,355,97,2016-02-18T17:48:49
111224102,43.181050,-10.031950,1420,15,97,2016-02-18T17:49:29
111224102,43.226100,-10.011570,1460,17,97,2016-02-18T17:50:39
111224102,43.257540,-9.995622,1490,30,97,2016-02-18T17:51:29
111224102,43.403320,-9.857282,1630,35,97,2016-02-18T17:55:29
111224102,43.447410,-9.815110,1630,34,97,2016-02-18T17:56:39
111224102,43.496350,-9.768659,1650,34,97,2016-02-18T17:57:59
209098000,42.918670,-9.789690,100,1,0,2016-02-18T01:47:03
209098000,42.955860,-9.788981,103,2,0,2016-02-18T02:00:03
209098000,42.961380,-9.788968,106,3,0,2016-02-18T02:01:56
209098000,42.966690,-9.789037,107,357,0,2016-02-18T02:03:43
209098000,42.979930,-9.788268,100,7,0,2016-02-18T02:08:23
209098000,42.977180,-9.788609,101,8,0,2016-02-18T02:10:41
209098000,42.990350,-9.787425,102,353,0,2016-02-18T02:12:03
209098000,42.994580,-9.787157,106,358,0,2016-02-18T02:16:41
209098000,43.012490,-9.785080,104,16,0,2016-02-18T02:22:41
209098000,43.012490,-9.785080,104,16,0,2016-02-18T02:25:35
209098000,43.029890,-9.783120,101,356,0,2016-02-18T02:28:44
209098000,43.051750,-9.780073,103,2,0,2016-02-18T02:33:16
209098000,43.047740,-9.780666,103,7,0,2016-02-18T02:34:37
209098000,43.047740,-9.780666,103,7,0,2016-02-18T02:37:30
209098000,43.064890,-9.779068,104,359,0,2016-02-18T02:40:26
209098000,43.064890,-9.779068,104,359,0,2016-02-18T02:43:19
209098000,43.128580,-9.776631,108,2,0,2016-02-18T02:59:57
209098000,43.135750,-9.776417,107,8,0,2016-02-18T03:07:21
209098000,43.154070,-9.776013,106,357,0,2016-02-18T03:13:23
209098000,43.173760,-9.767591,110,22,0,2016-02-18T03:15:43
209098000,43.176550,-9.765638,111,26,0,2016-02-18T03:16:44
209098000,43.180670,-9.762610,108,30,0,2016-02-18T03:18:17
209098000,43.188440,-9.756989,107,23,0,2016-02-18T03:21:10
209098000,43.191390,-9.754865,111,28,0,2016-02-18T03:22:16
209098000,43.195360,-9.751842,113,25,0,2016-02-18T03:23:44
209098000,43.187280,-9.757765,111,33,0,2016-02-18T03:25:17
209098000,43.205750,-9.743836,114,25,0,2016-02-18T03:27:30
209098000,43.209400,-9.740956,113,25,0,2016-02-18T03:28:50
209098000,43.203730,-9.745403,113,27,0,2016-02-18T03:31:20
209098000,43.221390,-9.732012,110,22,0,2016-02-18T03:33:11
209098000,43.225010,-9.729285,113,29,0,2016-02-18T03:34:30
209098000,43.230880,-9.725139,113,18,0,2016-02-18T03:36:36
209098000,43.244370,-9.716125,112,25,0,2016-02-18T03:41:23
209098000,43.247510,-9.714085,112,33,0,2016-02-18T03:42:30
209098000,43.250570,-9.712136,111,30,0,2016-02-18T03:43:36
209098000,43.254260,-9.709902,110,32,0,2016-02-18T03:44:56
209098000,43.257480,-9.707724,108,25,0,2016-02-18T03:46:06
209098000,43.261540,-9.705165,108,25,0,2016-02-18T03:47:36
209098000,43.265200,-9.702917,108,26,0,2016-02-18T03:48:56
209098000,43.267940,-9.701232,107,25,0,2016-02-18T03:49:57
209098000,43.270660,-9.699367,105,17,0,2016-02-18T03:50:56
209098000,43.273450,-9.697543,109,24,0,2016-02-18T03:51:59
209098000,43.276620,-9.695432,109,25,0,2016-02-18T03:53:09
209098000,43.280220,-9.692885,107,28,0,2016-02-18T03:54:29
209098000,43.284900,-9.689680,108,28,0,2016-02-18T03:56:16
209098000,43.288490,-9.687266,108,28,0,2016-02-18T03:57:36
209098000,43.291230,-9.685469,110,18,0,2016-02-18T03:58:37
209098000,43.295860,-9.682425,111,28,0,2016-02-18T04:00:16
209098000,43.298970,-9.680491,110,20,0,2016-02-18T04:01:23
209098000,43.301770,-9.678640,110,27,0,2016-02-18T04:02:24
209098000,43.304760,-9.676643,111,30,0,2016-02-18T04:03:30
209098000,43.308200,-9.674492,112,30,0,2016-02-18T04:04:42
209098000,43.311300,-9.672545,110,18,0,2016-02-18T04:05:49
209098000,43.314080,-9.670845,112,22,0,2016-02-18T04:06:49
209098000,43.317550,-9.668721,110,24,0,2016-02-18T04:08:03
209098000,43.320510,-9.666872,111,26,0,2016-02-18T04:09:06
209098000,43.323940,-9.664661,113,32,0,2016-02-18T04:10:19
209098000,43.327280,-9.662657,112,28,0,2016-02-18T04:11:29
209098000,43.330310,-9.660718,112,22,0,2016-02-18T04:12:32
209098000,43.333120,-9.658918,111,18,0,2016-02-18T04:13:32
209098000,43.335960,-9.657153,112,25,0,2016-02-18T04:14:32
209098000,43.338880,-9.655481,115,19,0,2016-02-18T04:15:32
209098000,43.341600,-9.653428,113,26,0,2016-02-18T04:16:32
209098000,43.337410,-9.656283,114,22,0,2016-02-18T04:19:18
209098000,43.348550,-9.637161,116,67,0,2016-02-18T04:25:08
209098000,43.356280,-9.612643,118,67,0,2016-02-18T04:31:10
209141000,42.899670,-9.785833,115,353,0,2016-02-18T12:46:38
209141000,42.956670,-9.788834,113,352,0,2016-02-18T13:04:57
209141000,42.963830,-9.789333,110,355,0,2016-02-18T13:10:51
209141000,42.983170,-9.790667,116,348,0,2016-02-18T13:16:51
209141000,43.002500,-9.791667,122,357,0,2016-02-18T13:22:52
209141000,43.022170,-9.792666,124,359,0,2016-02-18T13:28:54
209141000,43.042000,-9.793500,111,354,0,2016-02-18T13:34:49
209141000,43.144170,-9.795667,117,9,0,2016-02-18T14:07:50
209141000,43.162670,-9.795333,107,351,0,2016-02-18T14:13:53
209141000,43.180830,-9.794333,107,359,0,2016-02-18T14:19:54
209141000,43.200160,-9.791166,117,12,0,2016-02-18T14:25:54
209141000,43.222330,-9.775666,122,33,0,2016-02-18T14:28:18
209141000,43.225500,-9.773167,125,24,0,2016-02-18T14:29:24
209141000,43.218330,-9.778833,124,25,0,2016-02-18T14:31:53
209141000,43.243830,-9.759500,123,32,0,2016-02-18T14:35:17
209141000,43.237170,-9.764500,126,33,0,2016-02-18T14:37:51
209141000,43.259000,-9.747666,125,31,0,2016-02-18T14:40:17
209141000,43.255660,-9.750334,123,24,0,2016-02-18T14:43:51
209141000,43.324170,-9.696667,108,23,0,2016-02-18T15:02:57
209141000,43.334500,-9.689000,112,32,0,2016-02-18T15:06:38
209141000,43.326000,-9.695333,114,23,0,2016-02-18T15:07:50
209141000,43.350170,-9.677667,118,15,0,2016-02-18T15:12:18
209141000,43.353000,-9.675667,111,21,0,2016-02-18T15:13:18
209141000,43.356170,-9.673333,113,23,0,2016-02-18T15:14:27
209141000,43.360000,-9.670500,116,25,0,2016-02-18T15:19:45
209141000,43.375500,-9.659000,117,37,0,2016-02-18T15:21:18
209141000,43.384500,-9.652166,116,20,0,2016-02-18T15:24:27
209141000,43.377330,-9.657666,114,27,0,2016-02-18T15:25:52
209141000,43.392670,-9.645833,117,28,0,2016-02-18T15:27:17
209141000,43.394660,-9.644500,123,37,0,2016-02-18T15:31:49
209141000,43.413330,-9.629833,119,26,0,2016-02-18T15:34:27
209141000,43.418500,-9.625667,119,37,0,2016-02-18T15:36:17
209141000,43.412330,-9.630500,122,31,0,2016-02-18T15:37:50
209141000,43.426670,-9.618167,123,65,0,2016-02-18T15:39:20
209141000,43.427830,-9.614833,120,63,0,2016-02-18T15:43:49
209806000,42.910760,-9.788095,77,359,0,2016-02-18T16:05:01
209806000,42.911470,-9.788052,76,3,0,2016-02-18T16:09:48
209806000,42.923890,-9.787733,73,359,0,2016-02-18T16:15:48
209806000,42.936490,-9.787403,68,5,0,2016-02-18T16:21:48
209806000,42.948810,-9.787075,70,4,0,2016-02-18T16:27:47
209806000,42.961170,-9.786883,74,359,0,2016-02-18T16:33:43
209806000,42.973200,-9.786642,72,4,0,2016-02-18T16:39:44
209806000,43.037690,-9.785753,76,3,0,2016-02-18T17:09:38
209806000,43.037690,-9.785753,76,3,0,2016-02-18T17:12:43
209806000,43.051090,-9.785898,82,359,0,2016-02-18T17:15:39
209806000,43.051090,-9.785898,82,359,0,2016-02-18T17:18:45
209806000,43.064510,-9.785651,76,4,0,2016-02-18T17:21:40
209806000,43.064510,-9.785651,76,4,0,2016-02-18T17:24:42
209806000,43.076840,-9.785367,74,2,0,2016-02-18T17:27:38
209806000,43.076840,-9.785367,74,2,0,2016-02-18T17:30:42
209806000,43.089900,-9.785107,78,1,0,2016-02-18T17:33:43
209806000,43.089900,-9.785107,78,1,0,2016-02-18T17:36:43
209806000,43.103150,-9.784703,79,1,0,2016-02-18T17:39:46
209806000,43.103150,-9.784703,79,1,0,2016-02-18T17:42:42
209806000,43.156670,-9.783657,75,359,0,2016-02-18T18:06:43
209806000,43.169830,-9.783830,73,354,0,2016-02-18T18:12:45
209806000,43.182420,-9.783800,77,2,0,2016-02-18T18:18:44
209806000,43.195400,-9.783618,80,3,0,2016-02-18T18:24:43
209806000,43.206830,-9.776818,75,32,0,2016-02-18T18:30:44
209806000,43.218490,-9.767530,80,32,0,2016-02-18T18:36:44
209806000,43.230770,-9.758478,81,27,0,2016-02-18T18:42:44
209806000,43.280150,-9.723655,81,25,0,2016-02-18T19:06:44
209806000,43.292450,-9.714515,86,26,0,2016-02-18T19:12:45
209806000,43.316320,-9.697289,82,27,0,2016-02-18T19:20:51
209806000,43.323900,-9.691945,82,28,0,2016-02-18T19:24:30
209806000,43.334510,-9.684455,85,29,0,2016-02-18T19:29:41
209806000,43.329990,-9.687636,84,24,0,2016-02-18T19:30:42
209806000,43.345090,-9.676723,82,26,0,2016-02-18T19:34:50
209806000,43.342720,-9.678445,83,26,0,2016-02-18T19:36:40
209806000,43.353290,-9.671188,84,26,0,2016-02-18T19:38:41
209806000,43.355670,-9.669552,82,29,0,2016-02-18T19:39:50
209806000,43.355670,-9.669552,82,29,0,2016-02-18T19:42:39
209806000,43.369440,-9.659647,80,30,0,2016-02-18T19:46:51
209806000,43.389950,-9.645088,85,28,0,2016-02-18T19:56:40
209806000,43.401920,-9.636315,85,26,0,2016-02-18T20:02:30
209806000,43.405800,-9.633549,87,27,0,2016-02-18T20:04:22
209806000,43.412390,-9.628718,85,24,0,2016-02-18T20:07:31
209806000,43.418310,-9.624487,87,24,0,2016-02-18T20:10:20
209806000,43.421530,-9.622128,89,27,0,2016-02-18T20:11:50
209806000,43.423710,-9.620520,88,26,0,2016-02-18T20:12:50
209806000,43.427350,-9.617900,88,25,0,2016-02-18T20:14:31
209806000,43.433090,-9.613803,84,26,0,2016-02-18T20:17:10
209806000,43.435240,-9.612420,85,22,0,2016-02-18T20:18:10
209806000,43.437720,-9.610639,88,25,0,2016-02-18T20:19:21
210493000,42.906350,-9.955053,106,355,0,2016-02-18T07:10:13
210493000,42.924490,-9.954938,112,2,0,2016-02-18T07:16:17
210493000,42.943060,-9.955049,106,356,0,2016-02-18T07:22:13
210493000,42.943060,-9.955049,106,356,0,2016-02-18T07:25:08
210493000,42.961150,-9.954853,109,0,0,2016-02-18T07:28:08
210493000,42.961150,-9.954853,109,0,0,2016-02-18T07:31:10
210493000,42.979450,-9.955185,107,357,0,2016-02-18T07:34:08
210493000,42.997510,-9.955261,110,0,0,2016-02-18T07:40:16
210493000,43.016060,-9.955377,111,1,0,2016-02-18T07:46:32
210493000,43.072620,-9.955523,113,358,0,2016-02-18T08:07:23
210493000,43.091840,-9.955606,110,358,0,2016-02-18T08:10:30
210493000,43.110540,-9.955553,112,3,0,2016-02-18T08:16:21
210493000,43.110540,-9.955553,112,3,0,2016-02-18T08:19:25
210493000,43.129330,-9.955763,112,0,0,2016-02-18T08:22:20
210493000,43.129330,-9.955763,112,0,0,2016-02-18T08:25:22
210493000,43.148410,-9.955943,110,358,0,2016-02-18T08:28:27
210493000,43.166610,-9.955865,109,0,0,2016-02-18T08:34:10
210493000,43.166610,-9.955865,109,0,0,2016-02-18T08:37:18
210493000,43.238940,-9.955970,114,358,0,2016-02-18T08:55:00
210493000,43.263060,-9.944430,118,28,0,2016-02-18T09:07:47
210493000,43.280820,-9.931485,120,27,0,2016-02-18T09:13:51
210493000,43.298750,-9.917974,119,27,0,2016-02-18T09:19:32
210493000,43.317750,-9.903942,121,27,0,2016-02-18T09:25:13
210493000,43.336530,-9.889733,121,30,0,2016-02-18T09:31:23
210493000,43.354970,-9.876175,124,27,0,2016-02-18T09:37:32
210493000,43.384890,-9.853608,122,31,0,2016-02-18T09:44:20
210493000,43.384890,-9.853608,122,31,0,2016-02-18T09:44:20
210493000,43.445960,-9.807756,121,28,0,2016-02-18T10:07:47
210493000,43.458370,-9.799018,120,28,0,2016-02-18T10:09:00
210493000,43.445960,-9.807756,121,28,0,2016-02-18T10:10:49
210493000,43.471630,-9.788867,120,31,0,2016-02-18T10:13:31
210493000,43.474560,-9.786550,120,32,0,2016-02-18T10:14:31
210493000,43.477880,-9.784101,120,27,0,2016-02-18T10:15:40
210493000,43.464390,-9.794490,122,26,0,2016-02-18T10:16:51
210493000,43.488660,-9.776195,119,26,0,2016-02-18T10:19:21
210493000,43.493330,-9.772515,119,31,0,2016-02-18T10:21:01
210493000,43.483280,-9.780128,119,26,0,2016-02-18T10:22:51
210493000,43.504750,-9.763844,117,27,0,2016-02-18T10:24:59
210493000,43.507580,-9.761857,116,26,0,2016-02-18T10:26:00
210493000,43.500990,-9.766588,117,29,0,2016-02-18T10:28:50
210493000,43.522770,-9.750053,117,31,0,2016-02-18T10:31:21
210493000,43.526140,-9.747635,118,23,0,2016-02-18T10:32:31
210493000,43.518090,-9.753812,118,32,0,2016-02-18T10:34:49
210903000,42.901920,-9.763942,153,354,0,2016-02-17T22:13:14
210903000,42.908910,-9.764940,157,353,0,2016-02-17T22:14:48
210903000,42.914120,-9.766155,154,355,0,2016-02-17T22:16:00
210903000,42.950610,-9.773073,150,356,0,2016-02-17T22:24:48
210903000,42.960660,-9.773688,155,357,0,2016-02-17T22:27:11
210903000,42.992870,-9.773552,152,2,0,2016-02-17T22:34:50
210903000,43.031370,-9.773198,152,0,0,2016-02-17T22:44:00
210903000,43.100580,-9.770833,152,359,0,2016-02-17T23:00:24
210903000,43.121840,-9.769653,148,1,0,2016-02-17T23:05:24
210903000,43.109570,-9.770349,155,2,0,2016-02-17T23:07:32
210903000,43.146640,-9.768140,156,3,0,2016-02-17T23:11:12
210903000,43.136070,-9.768924,157,3,0,2016-02-17T23:13:21
210903000,43.161510,-9.767110,153,359,0,2016-02-17T23:19:10
210903000,43.191260,-9.760002,162,26,0,2016-02-17T23:21:48
210903000,43.199910,-9.753477,161,28,0,2016-02-17T23:24:00
210903000,43.203800,-9.750373,162,29,0,2016-02-17T23:25:00
210903000,43.207750,-9.747309,164,28,0,2016-02-17T23:26:00
210903000,43.216570,-9.740744,164,30,0,2016-02-17T23:28:12
210903000,43.222090,-9.736460,164,30,0,2016-02-17T23:29:36
210903000,43.229250,-9.730885,165,33,0,2016-02-17T23:31:24
210903000,43.234040,-9.727328,160,24,0,2016-02-17T23:32:36
210903000,43.238780,-9.723710,165,26,0,2016-02-17T23:33:48
210903000,43.242730,-9.720715,163,33,0,2016-02-17T23:34:48
210903000,43.236010,-9.725813,163,28,0,2016-02-17T23:37:13
210903000,43.271610,-9.699418,164,30,0,2016-02-17T23:42:00
210903000,43.275580,-9.696484,161,26,0,2016-02-17T23:43:00
210903000,43.289650,-9.686691,164,22,0,2016-02-17T23:46:29
210903000,43.294140,-9.683455,163,29,0,2016-02-17T23:47:36
210903000,43.300210,-9.679182,162,26,0,2016-02-17T23:49:06
210903000,43.311780,-9.670994,160,25,0,2016-02-17T23:52:00
210903000,43.315740,-9.668187,160,28,0,2016-02-17T23:53:00
210903000,43.319670,-9.665355,161,28,0,2016-02-17T23:54:00
210903000,43.324060,-9.662270,161,27,0,2016-02-17T23:55:06
210903000,43.328490,-9.659307,160,22,0,2016-02-17T23:56:12
210903000,43.332860,-9.656261,161,29,0,2016-02-17T23:57:18
210903000,43.337160,-9.653147,158,27,0,2016-02-17T23:58:24
210903000,43.341800,-9.649912,157,26,0,2016-02-17T23:59:35
210903000,43.345670,-9.647212,158,24,0,2016-02-18T00:00:35
210903000,43.349550,-9.644517,158,25,0,2016-02-18T00:01:35
210903000,43.353250,-9.641505,155,35,0,2016-02-18T00:02:35
210903000,43.357190,-9.637825,155,35,0,2016-02-18T00:03:42
210903000,43.361250,-9.633277,158,42,0,2016-02-18T00:04:54
210903000,43.364510,-9.629130,162,46,0,2016-02-18T00:05:54
210903000,43.367040,-9.624006,167,64,0,2016-02-18T00:06:54
210903000,43.369240,-9.617844,165,65,0,2016-02-18T00:08:00
210998000,42.944600,-9.784010,80,358,0,2016-02-17T21:07:26
210998000,42.957650,-9.783782,79,6,0,2016-02-17T21:13:25
210998000,42.970770,-9.783689,81,1,0,2016-02-17T21:19:12
210998000,42.984750,-9.784125,84,356,0,2016-02-17T21:25:22
210998000,42.998500,-9.784532,83,0,0,2016-02-17T21:31:05
210998000,43.012480,-9.784777,84,355,0,2016-02-17T21:37:16
210998000,43.082620,-9.787434,86,0,0,2016-02-17T22:07:01
210998000,43.096290,-9.787847,78,2,0,2016-02-17T22:12:57
210998000,43.109510,-9.787354,81,0,0,2016-02-17T22:19:19
210998000,43.123800,-9.786840,81,359,0,2016-02-17T22:25:26
210998000,43.137200,-9.786457,81,3,0,2016-02-17T22:31:14
210998000,43.150880,-9.785962,82,359,0,2016-02-17T22:37:21
210998000,43.204790,-9.780030,84,31,0,2016-02-17T22:57:04
210998000,43.222150,-9.770200,91,23,0,2016-02-17T23:07:22
210998000,43.222150,-9.770200,91,23,0,2016-02-17T23:10:18
210998000,43.236550,-9.764069,87,6,0,2016-02-17T23:13:12
210998000,43.236550,-9.764069,87,6,0,2016-02-17T23:16:10
210998000,43.252170,-9.759058,86,17,0,2016-02-17T23:22:04
210998000,43.266000,-9.753201,82,14,0,2016-02-17T23:28:18
210998000,43.274660,-9.760293,69,311,0,2016-02-17T23:34:14
210998000,43.285590,-9.759042,82,26,0,2016-02-17T23:40:16
210998000,43.315460,-9.739121,97,27,0,2016-02-17T23:48:24
210998000,43.318950,-9.736901,91,21,0,2016-02-17T23:49:54
210998000,43.325470,-9.732698,92,26,0,2016-02-17T23:52:44
210998000,43.328150,-9.731056,91,22,0,2016-02-17T23:53:53
210998000,43.337250,-9.725483,90,26,0,2016-02-17T23:57:52
210998000,43.345360,-9.720213,94,30,0,2016-02-18T00:01:23
210998000,43.355590,-9.713745,96,20,0,2016-02-18T00:05:43
210998000,43.360860,-9.710363,91,27,0,2016-02-18T00:07:54
210998000,43.357550,-9.712510,99,29,0,2016-02-18T00:10:11
210998000,43.377730,-9.699988,92,22,0,2016-02-18T00:14:54
210998000,43.372180,-9.703567,92,19,0,2016-02-18T00:16:15
210998000,43.386770,-9.694445,95,29,0,2016-02-18T00:22:01
210998000,43.403350,-9.685242,91,8,0,2016-02-18T00:25:43
210998000,43.401020,-9.686445,90,25,0,2016-02-18T00:28:09
210998000,43.422680,-9.676913,88,18,0,2016-02-18T00:34:04
210998000,43.425700,-9.675555,88,15,0,2016-02-18T00:35:23
210998000,43.429530,-9.673979,86,24,0,2016-02-18T00:37:03
210998000,43.429230,-9.674149,86,20,0,2016-02-18T00:40:21
210998000,43.443970,-9.670234,80,7,0,2016-02-18T00:43:23
210998000,43.446510,-9.669790,78,0,0,2016-02-18T00:44:32
210998000,43.469890,-9.665689,82,8,0,2016-02-18T00:54:53
210998000,43.473430,-9.665067,84,7,0,2016-02-18T00:56:24
210998000,43.477670,-9.664360,85,10,0,2016-02-18T00:58:13
210998000,43.483540,-9.663192,85,11,0,2016-02-18T01:00:43
210998000,43.491270,-9.661965,84,10,0,2016-02-18T01:04:03
210998000,43.493710,-9.661587,87,6,0,2016-02-18T01:05:03
210998000,43.496580,-9.661035,90,10,0,2016-02-18T01:06:14
210998000,43.485430,-9.662907,83,2,0,2016-02-18T01:07:17
210998000,43.500230,-9.660503,90,2,0,2016-02-18T01:10:25
210998000,43.511900,-9.658428,89,6,0,2016-02-18T01:12:24
210998000,43.500230,-9.660503,90,2,0,2016-02-18T01:13:26
210998000,43.514910,-9.657967,87,7,0,2016-02-18T01:16:25
210998000,43.528390,-9.657290,79,2,0,2016-02-18T01:22:10
210998000,43.528390,-9.657290,79,2,0,2016-02-18T01:25:22
212333000,43.527970,-9.921350,151,207,0,2016-02-18T12:19:13
212333000,43.505400,-9.938316,151,208,0,2016-02-18T12:25:14
212333000,43.482830,-9.955566,150,210,0,2016-02-18T12:31:16
212333000,43.461100,-9.971900,147,208,0,2016-02-18T12:37:14
212333000,43.351230,-10.053430,144,207,0,2016-02-18T13:07:13
212333000,43.286120,-10.098550,147,194,0,2016-02-18T13:25:13
212333000,43.260120,-10.100720,151,180,0,2016-02-18T13:31:14
212333000,43.081180,-10.101870,151,183,0,2016-02-18T14:13:13
212333000,43.055630,-10.102380,152,181,0,2016-02-18T14:19:14
212333000,43.029900,-10.103270,153,178,0,2016-02-18T14:25:13
212333000,42.978100,-10.105200,151,182,0,2016-02-18T14:37:11
215695000,43.527940,-9.873266,81,251,0,2016-02-18T23:05:59
215695000,43.527940,-9.873266,81,251,0,2016-02-18T23:09:36
215695000,43.523080,-9.893017,76,254,0,2016-02-18T23:12:47
215695000,43.523080,-9.893017,76,254,0,2016-02-18T23:15:50
215695000,43.518680,-9.910767,78,248,0,2016-02-18T23:21:48
215695000,43.514020,-9.928617,76,248,0,2016-02-18T23:27:47
215695000,43.507530,-9.944567,82,227,0,2016-02-18T23:33:44
218791000,43.513280,-9.939507,168,209,0,2016-02-18T10:02:11
218791000,43.506290,-9.945200,171,210,0,2016-02-18T10:03:53
218791000,43.500270,-9.950316,171,212,0,2016-02-18T10:05:23
218791000,43.505490,-9.945878,169,212,0,2016-02-18T10:08:26
218791000,43.480980,-9.966765,171,212,0,2016-02-18T10:11:27
218791000,43.480980,-9.966765,171,212,0,2016-02-18T10:14:27
218791000,43.456670,-9.986876,168,210,0,2016-02-18T10:17:25
218791000,43.456670,-9.986876,168,210,0,2016-02-18T10:20:27
218791000,43.432190,-10.006930,167,211,0,2016-02-18T10:23:25
218791000,43.432190,-10.006930,167,211,0,2016-02-18T10:26:27
218791000,43.407800,-10.026870,168,211,0,2016-02-18T10:29:26
218791000,43.407800,-10.026870,168,211,0,2016-02-18T10:32:26
218791000,43.383570,-10.047410,171,211,0,2016-02-18T10:35:30
218791000,43.244640,-10.118270,183,186,0,2016-02-18T11:08:25
218791000,43.214270,-10.121690,178,184,0,2016-02-18T11:11:23
218791000,43.214270,-10.121690,178,184,0,2016-02-18T11:14:24
218791000,43.185130,-10.123090,174,181,0,2016-02-18T11:17:24
218791000,43.185130,-10.123090,174,181,0,2016-02-18T11:20:26
218791000,43.154920,-10.123670,171,179,0,2016-02-18T11:23:23
218791000,43.154920,-10.123670,171,179,0,2016-02-18T11:26:22
218791000,43.126410,-10.124040,171,179,0,2016-02-18T11:29:22
218791000,43.118820,-10.124420,168,182,0,2016-02-18T11:30:35
218791000,43.113080,-10.124840,170,183,0,2016-02-18T11:31:48
218791000,43.098040,-10.126040,170,182,0,2016-02-18T11:35:24
218791000,43.058280,-10.129110,168,183,0,2016-02-18T11:43:23
218791000,43.008460,-10.131300,167,181,0,2016-02-18T11:53:59
218791000,43.008460,-10.131300,167,181,0,2016-02-18T11:53:59
218791000,42.962430,-10.132600,171,181,0,2016-02-18T12:03:47
218791000,42.950190,-10.133080,167,181,0,2016-02-18T12:06:23
218791000,42.956240,-10.132790,170,183,0,2016-02-18T12:08:26
218791000,42.928120,-10.133880,168,180,0,2016-02-18T12:14:25
218791000,42.899400,-10.134280,168,180,0,2016-02-18T12:17:12
218791000,42.899950,-10.134270,168,181,0,2016-02-18T12:20:25
218813000,42.890080,-9.782516,106,15,0,2016-02-18T18:27:27
218813000,42.905760,-9.781932,104,7,0,2016-02-18T18:30:20
218813000,42.907620,-9.781883,100,1,0,2016-02-18T18:33:26
218813000,42.907620,-9.781883,100,1,0,2016-02-18T18:36:23
218813000,42.928440,-9.780933,102,359,0,2016-02-18T18:38:20
218813000,42.925590,-9.780882,100,2,0,2016-02-18T18:39:24
218813000,42.925590,-9.780882,100,2,0,2016-02-18T18:42:24
218813000,42.995100,-9.790950,98,355,0,2016-02-18T19:06:24
218813000,43.011630,-9.792900,99,358,0,2016-02-18T19:12:24
218813000,43.045420,-9.796233,100,2,0,2016-02-18T19:24:21
218813000,43.062260,-9.797833,101,357,0,2016-02-18T19:30:22
218813000,43.078910,-9.798883,105,349,0,2016-02-18T19:36:20
218813000,43.095850,-9.799666,105,357,0,2016-02-18T19:42:19
218813000,43.192860,-9.784482,97,13,0,2016-02-18T20:14:39
218813000,43.207120,-9.774000,97,26,0,2016-02-18T20:20:40
218813000,43.211960,-9.770367,102,31,0,2016-02-18T20:22:40
218813000,43.215980,-9.767384,110,31,0,2016-02-18T20:24:19
218813000,43.230970,-9.756532,105,24,0,2016-02-18T20:30:23
218813000,43.235150,-9.753384,102,28,0,2016-02-18T20:32:00
218813000,43.242890,-9.747884,104,23,0,2016-02-18T20:34:59
218813000,43.261800,-9.734317,105,25,0,2016-02-18T20:42:20
218813000,43.264330,-9.732533,103,20,0,2016-02-18T20:43:20
218813000,43.266830,-9.730650,105,20,0,2016-02-18T20:44:20
218813000,43.270610,-9.727883,105,32,0,2016-02-18T20:45:49
218813000,43.274560,-9.725034,105,19,0,2016-02-18T20:47:20
218813000,43.286600,-9.715966,106,18,0,2016-02-18T20:52:01
218813000,43.308670,-9.698198,108,39,0,2016-02-18T21:00:41
218813000,43.318280,-9.690382,101,40,0,2016-02-18T21:04:29
218813000,43.327320,-9.684417,104,7,0,2016-02-18T21:08:00
218813000,43.316620,-9.691767,109,26,0,2016-02-18T21:09:22
218813000,43.332200,-9.681833,103,20,0,2016-02-18T21:12:19
218813000,43.344530,-9.674700,107,31,0,2016-02-18T21:14:20
218813000,43.332200,-9.681833,103,20,0,2016-02-18T21:15:20
218813000,43.354820,-9.669233,108,23,0,2016-02-18T21:18:01
218813000,43.357410,-9.667417,109,23,0,2016-02-18T21:19:01
218813000,43.349190,-9.672200,109,24,0,2016-02-18T21:21:18
218813000,43.370900,-9.657048,112,24,0,2016-02-18T21:24:09
218813000,43.375630,-9.652966,110,28,0,2016-02-18T21:26:00
218813000,43.365330,-9.661533,111,24,0,2016-02-18T21:27:18
218813000,43.381730,-9.647765,109,30,0,2016-02-18T21:30:18
218813000,43.381730,-9.647765,109,30,0,2016-02-18T21:33:19
218813000,43.399390,-9.632950,114,31,0,2016-02-18T21:35:01
218813000,43.404710,-9.628450,114,25,0,2016-02-18T21:37:01
218813000,43.411740,-9.622684,108,19,0,2016-02-18T21:39:40
218813000,43.414340,-9.620450,111,20,0,2016-02-18T21:40:41
218813000,43.419900,-9.615949,106,34,0,2016-02-18T21:42:50
218813000,43.424980,-9.611816,104,30,0,2016-02-18T21:44:50
219018271,43.500450,-9.915133,210,200,0,2016-02-17T21:43:38
219018271,43.405950,-9.989117,208,203,0,2016-02-17T22:06:22
219018271,43.377880,-10.015670,206,214,0,2016-02-17T22:12:19
219018271,43.350700,-10.045850,200,225,0,2016-02-17T22:18:32
219018271,43.322330,-10.076570,199,199,0,2016-02-17T22:24:38
219018271,43.289380,-10.092800,206,193,0,2016-02-17T22:30:30
219018271,43.255320,-10.097330,207,184,0,2016-02-17T22:36:35
219018271,43.124750,-10.100050,214,179,0,2016-02-17T22:56:07
